id,language
26391,French
26392,textless
26393,textless
26394,Latin
26395,Latin
26396,Latin
26397,Latin
26398,Latin
26399,French
26400,Dutch
26401,Italian
26402,French
26403,textless
26404,textless
26405,French
26406,textless
26407,Latin
26408,textless
26409,Latin
26410,Latin
26411,Latin
26412,Latin
26413,Latin
26414,Latin
26415,Latin
26416,Latin
26454,textless
26455,Latin
26456,Latin
26457,Latin
26458,Latin
26459,Latin
26460,Latin
26461,Latin
26462,Latin
26463,Latin
26464,Latin
26465,Latin
26466,Latin
26467,Latin
26468,Latin
26469,Latin
26470,Latin
26471,Latin
26472,Latin
26473,Latin
26474,Latin
26475,Latin
26476,Latin
26551,Latin
26552,Latin
26553,Latin
26554,Latin
26555,Latin
26556,Latin
26557,Latin
26558,Latin
26559,Latin
26560,Latin
26561,Latin
26563,Latin
26566,Latin
26567,Latin
26568,Latin
26569,Latin
26572,Latin
26573,Latin
26574,Latin
26575,Latin
26576,Latin
26577,Latin
26578,Latin
26579,Latin
26580,Latin
26581,Latin
26583,Latin
26584,Latin
26585,Latin
26586,Latin
26587,Latin
26588,Latin
26589,Latin
26590,Latin
26591,Latin
26592,Latin
26593,Latin
26594,Latin
26595,Latin
26596,Latin
26597,Latin
26598,Latin
26599,Latin
26600,Latin
26601,Latin
26602,Latin
26603,Latin
26604,Latin
26605,Latin
26606,Latin
26607,Latin
26608,Latin
26609,Latin
26610,Latin
26611,Latin
26612,Latin
26613,Latin
26614,Latin
26615,Latin
26616,Latin
26617,Latin
26618,Latin
26619,Italian
26620,Latin
26621,Latin
26622,Latin
26623,Latin
26624,Latin
26625,Latin
26626,Latin
26627,Latin
26628,Latin
26629,Latin
26630,Latin
26631,Latin
26632,Latin
26633,Latin
26634,Latin
26635,Latin
26636,Latin
26637,Latin
26638,Latin
26639,Latin
26640,Spanish
26641,Latin
26651,Latin
26690,Latin
26691,Latin
26692,Latin
26693,Latin
26694,Latin
26696,Latin
26697,Latin
26698,Latin
26699,Latin
26700,Latin
26701,Latin
26702,Latin
26703,Latin
26705,Latin
26706,Latin
26707,Latin
26708,Latin
26709,Latin
26710,Latin
26711,Latin
26712,Spanish
26713,Latin
26714,Latin
26715,Italian
26716,Spanish
26717,Latin
26718,Latin
26719,Latin
26720,Latin
26722,Latin
26723,Latin
26724,Latin
26725,Latin
26726,Latin
26728,Latin
26729,Latin
26730,Latin
26731,Latin
26732,Latin
26733,Latin
26734,Latin
26735,Latin
26736,Latin
26737,Latin
26738,Latin
26739,Latin
26740,Latin
26741,Latin
26742,Latin
26743,Latin
26744,Latin
26745,Latin
26746,Latin
26747,Latin
26748,Latin
26749,Latin
26750,Latin
26751,Latin
26752,Latin
26753,Latin
26754,Latin
26755,English
26756,Latin
26757,Latin
26758,Latin
26759,Latin
26803,Latin
26806,Latin
26807,Latin
26809,Latin
26811,Latin
26812,Latin
26813,Latin
26814,Latin
26815,Latin
26816,Latin
26817,Latin
26818,Latin
26819,Latin
26820,Latin
26821,Latin
26822,Latin
26823,Latin
26824,French
26825,Latin
26826,Greek
26827,Latin
26828,Latin
26829,Latin
26830,Latin
26831,Latin
26832,Greek
26834,Latin
26836,Latin
26837,Latin
26838,Latin
26839,Latin
26840,Latin
26841,Latin
26842,Latin
26843,Latin
26844,Latin
26845,Latin
26847,Latin
26848,Latin
26849,Latin
26850,Latin
26851,Latin
26852,Latin
26853,textless
26854,Latin
26855,Latin
26856,Latin
26857,Latin
26858,Latin
26859,Latin
26860,Latin
26972,Latin
26973,Latin
26974,Latin
26975,Latin
26976,Latin
26977,Latin
26978,Latin
26979,Latin
26980,Latin
26981,Latin
26982,Latin
26983,Latin
26984,Latin
26985,Latin
26989,Latin
26990,Latin
26991,Latin
26992,Latin
26993,Latin
26994,Latin
26995,Latin
26996,Latin
26997,Latin
26998,Latin
26999,Latin
27000,Latin
27001,Latin
27002,Latin
27006,Latin
27007,Latin
27008,Latin
27009,Latin
27011,Latin
27012,Latin
27014,Latin
27015,Latin
27016,Latin
27017,Latin
27018,Latin
27019,Latin
27020,Latin
27021,Latin
27022,Latin
27023,Latin
27024,Latin
27040,Latin
27041,Latin
27042,Latin
27043,Latin
27044,Latin
27045,Latin
27046,Latin
27047,Latin
27048,Latin
27049,Latin
27050,Latin
27051,Latin
27052,Latin
27053,Latin
27054,Latin
27055,Latin
27056,Latin
27057,textless
27058,textless
27060,textless
27061,textless
27062,textless
27063,Italian
27064,Latin
27065,Latin
27066,Latin
27067,Latin
27068,Latin
27069,Latin
27070,Latin
27071,Latin
27072,Latin
27073,Latin
27074,Latin
27075,Latin
27076,Latin
27077,Latin
27078,Latin
27079,Latin
27080,Latin
27081,Latin
27082,Latin
27084,Latin
27085,Latin
27086,Latin
27087,Latin
27088,Latin
27089,Latin
27090,Latin
27091,Latin
27092,Latin
27093,Latin
27094,Latin
27095,Latin
27097,Latin
27098,Latin
27100,Latin
27101,Latin
27102,Latin
27103,Latin
27106,Latin
27107,Latin
27108,Latin
27109,Latin
27110,Latin
27111,Latin
27113,Latin
27116,Latin
27117,Latin
27118,Latin
27119,Latin
27120,Latin
27121,Latin
27122,Latin
27124,Latin
27126,Latin
27127,Latin
27128,Latin
27131,Latin
27132,Latin
27133,Latin
27134,Latin
27135,Latin
27136,Latin
27137,Latin
27138,Latin
27139,Latin
27140,Latin
27141,Latin
27142,Latin
27143,Latin
27144,Latin
27146,Latin
27147,Latin
27149,Latin
27150,Latin
27151,Latin
27152,Latin
27153,Latin
27154,Latin
27155,Latin
27156,Latin
27157,Latin
27158,Latin
27160,Latin
27161,Latin
27162,Latin
27163,Latin
27164,Latin
27165,Latin
27166,Latin
27167,Latin
27168,Latin
27169,Latin
27170,Latin
27171,Latin
27172,Latin
27173,Latin
27174,Latin
27175,Latin
27176,Latin
27177,Latin
27178,Latin
27185,Latin
27186,Latin
27187,Latin
27188,Latin
27189,Latin
27190,Latin
27191,Latin
27192,Latin
27193,Latin
27194,Latin
27196,Latin
27197,Latin
27198,Latin
27199,Latin
27200,Latin
27201,Latin
27202,Latin
27203,Latin
27204,Latin
27205,Latin
27206,Latin
27207,Latin
27208,Latin
27209,Latin
27210,Latin
27211,Latin
27212,Latin
27213,Latin
27214,Latin
27215,Latin
27216,Latin
27217,Latin
27218,Latin
27219,Latin
27220,Latin
27223,Latin
27224,Latin
27225,Latin
27226,Latin
27227,Latin
27228,Latin
27229,Latin
27230,Latin
27231,Latin
27232,Latin
27233,Latin
27234,Latin
27235,Latin
27236,Latin
27237,Latin
27238,Latin
27239,Latin
27240,Latin
27241,Latin
27242,Latin
27243,Latin
27244,Latin
27245,Latin
27246,Latin
27247,Latin
27248,Latin
27249,Latin
27250,Latin
27251,Latin
27252,Latin
27253,Latin
27254,Latin
27255,Latin
27256,Latin
27257,Latin
27258,Latin
27261,Latin
27262,Latin
27263,Latin
27264,Latin
27265,Latin
27266,Latin
27267,Latin
27277,Latin
27279,Latin
27280,Latin
27281,Latin
27282,Latin
27283,Latin
27284,Latin
27285,Latin
27286,Latin
27287,Latin
27288,Latin
27289,Latin
27290,Latin
27291,Latin
27292,Latin
27293,Latin
27294,Latin
27295,Latin
27296,Latin
27297,Latin
27298,Latin
27299,Latin
27300,Latin
27301,Latin
27302,Latin
27303,Latin
27304,French
27305,Latin
27306,Latin
27307,Latin
27308,Latin
27309,Latin
27310,Latin
27311,Latin
27312,Latin
27313,Latin
27314,Latin
27315,Latin
27316,Latin
27317,Latin
27318,Latin
27319,Latin
27320,Latin
27321,Latin
27322,Latin
27323,Latin
27324,Latin
27325,Latin
27326,Latin
27327,Latin
27328,English
27329,Latin
27330,Latin
27331,Latin
27332,Latin
27333,Latin
27334,Latin
27335,Latin
27336,Latin
27337,Latin
27338,Latin
27339,Latin
27340,German
27341,Latin
27342,Latin
27343,German
27344,Latin
27345,Latin
27346,Latin
27347,Latin
27348,Latin
27349,Latin
27350,Latin
27351,Latin
27352,Latin
27353,Latin
27354,Latin
27355,Latin
27356,Latin
27357,Latin
27358,Latin
27359,Latin
27360,Latin
27361,Latin
27362,Latin
27363,Latin
27364,Latin
27365,Latin
27366,Latin
27367,Latin
27368,Latin
27369,Latin
27370,Latin
27371,Latin
27372,Latin
27373,Latin
27374,Latin
27375,Latin
27376,Latin
27377,Latin
27378,Italian
27379,Latin
27380,Latin
27381,Latin
27382,Latin
27384,Latin
27385,Latin
27386,Latin
27387,Latin
27388,Latin
27389,Latin
27390,Latin
27391,Latin
27392,Latin
27393,Latin
27394,Latin
27395,Latin
27396,Latin
27397,Latin
27398,Latin
27399,Latin
27400,Latin
27401,Latin
27402,Latin
27403,Latin
27404,Latin
27405,Latin
27406,Italian
27407,Latin
27408,Latin
27409,Latin
27410,Latin
27411,Latin
27412,Latin
27413,Latin
27414,Latin
27415,Latin
27416,Latin
27417,Latin
27418,Latin
27419,Latin
27420,Latin
27421,Latin
27422,Latin
27423,Latin
27424,Latin
27425,Latin
27426,Latin
27427,Latin
27428,Latin
27429,Latin
27430,Latin
27431,Latin
27432,Latin
27433,Latin
27434,Latin
27435,Latin
27436,Latin
27437,Latin
27438,Latin
27440,Latin
27441,Latin
27442,Latin
27443,Latin
27444,Latin
27445,Latin
27446,Latin
27447,Latin
27448,Latin
27449,Latin
27450,Latin
27451,Latin
27452,Latin
27453,Latin
27454,Latin
27455,Latin
27456,Latin
27457,Latin
27458,Latin
27459,Latin
27460,Latin
27461,Latin
27462,Latin
27463,Latin
27464,Latin
27465,Latin
27466,Latin
27467,Latin
27468,Latin
27469,Latin
27470,Latin
27471,Latin
27472,Latin
27473,Latin
27474,Latin
27475,Latin
27476,Latin
27477,Latin
27478,Latin
27479,Latin
27480,Latin
27481,Latin
27482,Latin
27483,Latin
27484,Latin
27485,Latin
27486,Latin
27487,Latin
27488,Latin
27489,Latin
27490,Latin
27491,Latin
27492,Latin
27493,Latin
27494,Latin
27495,Latin
27496,Latin
27497,Latin
27498,Latin
27499,Latin
27500,Latin
27501,Latin
27502,Latin
27503,Latin
27504,Latin
27505,Latin
27506,Latin
27507,Latin
27508,Latin
27509,Latin
27510,Latin
27511,Latin
27512,Latin
27513,Latin
27514,Latin
27515,Latin
27516,Latin
27517,Latin
27518,Latin
27519,Latin
27520,Latin
27521,Latin
27522,Latin
27523,French
27524,Latin
27525,Latin
27526,Latin
27527,Latin
27528,Latin
27529,Latin
27530,Latin
27531,Latin
27532,Latin
27533,Latin
27534,Latin
27535,Latin
27536,Latin
27537,Latin
27538,Latin
27539,Latin
27540,Latin
27541,Latin
27542,Latin
27543,Latin
27544,Latin
27545,Latin
27546,Latin
27547,Latin
27548,Latin
27549,Latin
27550,Latin
27551,Latin
27552,Latin
27553,Latin
27554,Latin
27555,Latin
27556,textless
27557,textless
27558,textless
27559,textless
27560,textless
27561,textless
27562,textless
27563,textless
27564,textless
27565,textless
27566,textless
27567,textless
27568,textless
27569,textless
27570,textless
27571,textless
27572,textless
27573,textless
27574,textless
27575,textless
27576,textless
27577,textless
27578,textless
27579,textless
27580,textless
27581,textless
27582,textless
27583,textless
27584,textless
27585,textless
27586,textless
27587,textless
27588,textless
27589,textless
27590,textless
27591,textless
27592,textless
27593,textless
27594,textless
27595,textless
27596,textless
27597,textless
27598,textless
27599,textless
27600,textless
27601,textless
27602,textless
27603,textless
27604,textless
27605,textless
27606,textless
27607,textless
27608,textless
27609,textless
27610,textless
27611,textless
27612,textless
27613,textless
27614,textless
27615,textless
27616,textless
27617,textless
27618,textless
27619,textless
27620,textless
27621,textless
27622,textless
27623,textless
27624,textless
27625,textless
27626,textless
27627,textless
27628,textless
27629,textless
27630,textless
27631,textless
27632,textless
27633,textless
27634,textless
27635,textless
27636,textless
27637,textless
27638,textless
27639,textless
27640,textless
27641,textless
27642,textless
27643,textless
27644,textless
27645,textless
27646,textless
27647,textless
27648,Latin
27649,Latin
27650,Latin
27651,Latin
27652,Latin
27653,Latin
27654,Latin
27655,Latin
27656,Latin
27657,Latin
27658,Latin
27659,Latin
27660,Latin
27661,Latin
27662,Latin
27663,Latin
27664,Latin
27665,Latin
27666,Latin
27667,Latin
27668,Latin
27669,Latin
27670,Latin
27671,Latin
27672,Latin
27673,Latin
27674,Latin
27675,Latin
27676,Latin
27677,Latin
27678,Latin
27679,Latin
27680,Latin
27683,English
27685,Latin
27686,Latin
27687,Latin
27688,Latin
27689,Latin
27690,Latin
27691,Latin
27692,Latin
27693,Latin
27694,Latin
27695,Latin
27696,Latin
27697,Latin
27698,Latin
27699,Latin
27700,Latin
27701,Latin
27702,Latin
27703,Latin
27704,French
27705,Latin
27706,Latin
27707,Latin
27708,Latin
27709,Latin
27710,Latin
27711,Latin
27712,Latin
27713,Latin
27714,Latin
27715,Latin
27716,Latin
27717,Latin
27718,Latin
27719,Latin
27720,Latin
27721,Latin
27722,Latin
27723,Latin
27724,Latin
27725,Latin
27726,Latin
27727,Latin
27728,Latin
27729,Latin
27730,Latin
27731,Latin
27732,Latin
27733,Latin
27734,Latin
27735,Latin
27736,Latin
27737,Latin
27738,Latin
27739,Latin
27740,Latin
27741,Italian
27742,Latin
27751,Spanish
27752,Latin
27753,Latin
27754,English
27755,English
27756,textless
27757,textless
27758,textless
27760,Italian
27761,Latin
27762,French
27763,Italian
27778,Latin
27779,Latin
27780,Latin
27781,Latin
27782,Latin
27783,Latin
27784,Latin
27785,Latin
27786,Latin
27787,Latin
27788,Latin
27789,Latin
27790,Latin
27791,Latin
27792,Latin
27793,Latin
27794,Latin
27795,Latin
27796,Latin
27797,Latin
27798,Latin
27799,Latin
27800,Latin
27801,Latin
27802,Latin
27803,Latin
27804,Latin
27805,Latin
27806,Latin
27807,Latin
27808,Latin
27809,Latin
27810,Latin
27811,Latin
27812,Latin
27814,Latin
27815,Latin
27817,Latin
27818,Latin
27819,Latin
27820,Latin
27821,Latin
27822,Latin
27823,Latin
27824,Latin
27825,Latin
27826,Latin
27827,Latin
27828,Latin
27829,Latin
27839,Latin
27840,Latin
27841,Latin
27842,Latin
27843,Latin
27844,Latin
27845,Latin
27846,Latin
27847,Latin
27848,Latin
27849,Latin
27850,Latin
27852,Latin
27853,Latin
27854,Latin
27855,Latin
27857,Latin
27858,Latin
27859,Latin
27860,Latin
27861,Latin
27862,Latin
27863,Latin
27864,Latin
27865,Latin
27866,Latin
27867,Latin
27868,Latin
27869,Latin
27870,Latin
27871,Latin
27873,Latin
27874,Latin
27875,Latin
27876,Latin
27877,Latin
27878,Latin
27879,Latin
27880,Latin
27881,Latin
27882,Latin
27883,Latin
27884,Latin
27885,Latin
27886,Latin
27887,Latin
27889,Latin
27890,Latin
27891,Latin
27892,Latin
27893,Latin
27894,Latin
27895,Latin
27896,Latin
27897,Latin
27906,Latin
27907,Latin
27908,Latin
27909,Latin
27910,Latin
27911,Latin
27912,Latin
27913,Latin
27914,Latin
27915,Latin
27916,Latin
27917,Latin
27918,Latin
27919,Latin
27920,Latin
27921,Latin
27922,Latin
27923,Latin
27924,Latin
27925,Latin
27926,Latin
27927,Latin
27928,Latin
27929,Latin
27930,Latin
27931,Latin
27932,Latin
27933,Latin
27934,Latin
27935,Latin
27936,Latin
27937,Latin
27938,Latin
27939,Latin
27940,Latin
27941,Latin
27970,Latin
27972,Latin
27973,Latin
27974,Latin
27975,Latin
27976,Latin
27977,Latin
27978,Latin
27979,Latin
27980,Latin
27981,Latin
27982,Latin
27983,Latin
27984,Latin
27985,Latin
27987,Latin
27988,Latin
27990,Latin
27991,Latin
27992,Latin
27993,Latin
27994,Latin
27995,Latin
27996,Latin
27997,Latin
28000,Latin
28001,Latin
28003,French
28004,French
28005,French
28006,French
28007,French
28008,French
28009,French
28010,French
28011,French
28012,French
28013,French
28014,French
28015,French
28016,Italian
28017,Italian
28018,Italian
28019,Italian
28020,Italian
28021,Italian
28022,Italian
28023,Italian
28024,Italian
28025,Italian
28026,Italian
28027,Italian
28028,Italian
28029,Italian
28030,French
28031,French
28032,French
28033,French
28034,French
28035,French
28036,Latin
28037,French
28038,Italian
28039,Italian
28040,Italian
28041,Italian
28042,Italian
28043,Italian
28044,Italian
28045,Italian
28046,Italian
28047,Italian
28048,Italian
28049,Italian
28050,Italian
28051,Italian
28052,Italian
28053,Italian
28054,Latin
28055,Italian
28056,Italian
28057,Italian
28058,Italian
28059,Italian
28060,French
28061,French
28062,French
28063,Latin
28064,Latin
28065,Latin
28066,Latin
28067,Latin
28068,Latin
28069,Latin
28070,Latin
28071,Latin
28072,Latin
28073,Latin
28074,Latin
28075,Latin
28076,Latin
28077,Latin
28078,Latin
28079,Latin
28080,Latin
28081,Latin
28082,Latin
28083,Latin
28085,Latin
28086,Latin
28087,Latin
28088,Latin
28089,Latin
28091,Latin
28092,Latin
28093,Latin
28094,Latin
28095,Latin
28097,Latin
28098,Latin
28099,Latin
28103,Latin
28105,Latin
28106,Latin
28108,Latin
28109,Latin
28110,Latin
28111,Latin
28112,Latin
28113,Latin
28114,Latin
28115,Latin
28116,Latin
28117,Latin
28118,Latin
28119,Latin
28120,Latin
28121,Latin
28122,Latin
28123,Latin
28124,Latin
28125,Latin
28126,Latin
28127,Latin
28128,Latin
28129,Latin
28130,Latin
28131,Latin
28132,Latin
28133,Latin
28134,Latin
28135,Latin
28136,Latin
28137,Latin
28138,Latin
28139,Latin
28140,Latin
28141,Latin
28142,Latin
28143,Latin
28144,Latin
28145,Latin
28146,Latin
28147,Latin
28148,Latin
28149,Latin
28150,Latin
28151,Latin
28152,Latin
28153,Latin
28154,Latin
28155,Latin
28156,Latin
28157,Latin
28158,Latin
28159,Latin
28160,Latin
28161,Latin
28162,Latin
28163,Latin
28164,Latin
28165,Latin
28166,Latin
28167,Latin
28168,Latin
28169,Latin
28170,Latin
28171,Latin
28172,Latin
28173,Latin
28174,Latin
28175,Latin
28176,Latin
28177,Latin
28178,Latin
28179,Latin
28180,English
28181,English
28182,Latin
28183,Latin
28184,English
28185,English
28186,English
28188,textless
28189,Latin
28190,French
28191,Latin
28192,Latin
28193,Latin
28194,French
28195,Latin
28196,Italian
28197,Latin
28198,English
28199,French
28200,English
28201,English
28202,English
28203,English
28204,Latin
28205,textless
28206,Italian
28207,Latin
28208,Italian
28209,Italian
28210,Italian
28211,Italian
28212,Italian
28213,Italian
28214,Latin
28215,Latin
28216,Latin
28217,Latin
28218,Latin
28219,Latin
28220,Latin
28221,Latin
28222,Latin
28223,Latin
28224,Latin
28225,Latin
28226,Latin
28227,Latin
28228,Latin
28229,Latin
28230,Latin
28231,Latin
28232,Latin
28233,Latin
28234,Latin
28235,Latin
28236,Latin
28237,Latin
28238,Latin
28239,Latin
28240,Latin
28241,Latin
28242,Latin
28243,Latin
28244,Latin
28245,Latin
28246,Latin
28247,Latin
28248,Latin
28249,Latin
28250,Latin
28251,Latin
28252,Latin
28253,Latin
28254,Latin
28255,Latin
28256,Latin
28257,Latin
28258,Latin
28259,Latin
28260,Latin
28261,Latin
28262,Latin
28263,Latin
28264,Latin
28265,Latin
28266,Latin
28267,Latin
28268,Latin
28269,Latin
28270,Latin
28271,Latin
28272,Italian
28273,Latin
28274,Latin
28275,Latin
28276,Latin
28277,Latin
28278,Latin
28279,Latin
28280,Latin
28281,Latin
28282,Latin
28283,Latin
28284,Latin
28285,Latin
28286,Latin
28287,Latin
28316,Latin
28317,Latin
28318,Latin
28319,Latin
28320,Latin
28321,Latin
28322,Latin
28323,Latin
28324,Latin
28325,Latin
28327,Latin
28328,Latin
28329,Latin
28331,Latin
28333,Latin
28334,Latin
28335,Latin
28337,Latin
28338,Latin
28339,Latin
28340,Latin
28342,Latin
28343,Latin
28344,Latin
28345,Latin
28346,Latin
28347,Latin
28348,Latin
28349,Latin
28350,Latin
28351,Latin
28352,Latin
28353,Latin
28354,Latin
28355,Latin
28356,Latin
28357,Latin
28358,Latin
28359,Latin
28360,Latin
28361,Latin
28362,Latin
28363,Latin
28364,Latin
28365,Latin
28366,Latin
28367,Latin
28368,Latin
28369,Latin
28370,Latin
28371,Latin
28372,Latin
28373,Latin
28374,Latin
28375,Latin
28376,Latin
28377,Latin
28378,Latin
28379,Latin
28382,Latin
28383,Latin
28384,Latin
28385,Latin
28386,Latin
28387,Latin
28388,Latin
28389,Latin
28390,Latin
28391,Latin
28392,Latin
28393,Latin
28394,Latin
28395,Latin
28396,Latin
28397,Latin
28398,Latin
28399,Latin
28400,Latin
28401,Latin
28402,Latin
28403,Latin
28404,Latin
28419,Latin
28420,Latin
28421,Latin
28422,Latin
28423,Latin
28424,Latin
28425,Latin
28426,Latin
28427,Latin
28428,Latin
28429,Latin
28431,Latin
28432,Latin
28433,Latin
28434,Latin
28435,Latin
28436,Latin
28437,Latin
28438,Latin
28439,Latin
28440,Latin
28441,Latin
28442,Latin
28443,Italian
28444,Latin
28445,Latin
28446,Latin
28447,Greek
28459,Latin
28460,Latin
28461,Latin
28463,Latin
28464,Latin
28467,Latin
28468,Latin
28469,Latin
28470,Latin
28471,Latin
28473,Latin
28474,Latin
28478,Latin
28479,Latin
28480,Latin
28482,Latin
28483,Latin
28484,Latin
28485,Latin
28486,Latin
28487,Latin
28488,Latin
28491,Latin
28492,Latin
28498,Latin
28499,Latin
28500,Latin
28501,Latin
28502,Latin
28503,Latin
28504,Latin
28505,Latin
28506,Latin
28507,Latin
28508,Latin
28510,Latin
28511,Latin
28512,Latin
28513,Latin
28514,Latin
28515,Latin
28516,Latin
28517,Latin
28518,Latin
28519,Latin
28520,Latin
28521,Latin
28522,Latin
28523,Latin
28524,Latin
28525,Latin
28526,Latin
28527,Latin
28528,Latin
28529,Latin
28530,Latin
28531,Latin
28532,Latin
28533,Latin
28534,Latin
28535,Latin
28536,Latin
28537,Latin
28538,Latin
28539,Latin
28540,Latin
28541,Latin
28542,Latin
28543,Latin
28544,Latin
28545,Latin
28546,Latin
28547,Latin
28548,Latin
28549,Latin
28550,Latin
28551,Latin
28552,Latin
28553,Latin
28554,Latin
28555,Latin
28556,Latin
28557,Latin
28558,Latin
28559,Latin
28560,Latin
28561,Latin
28562,Latin
28564,Latin
28566,Latin
28567,Latin
28568,Latin
28569,German
28570,Latin
28571,Latin
28572,Latin
28573,German
28574,Latin
28575,Latin
28577,Latin
28578,Latin
28579,Latin
28580,Latin
28581,Latin
28582,German
28583,Latin
28584,Latin
28585,Italian
28586,Italian
28587,Italian
28588,Italian
28589,Italian
28590,Italian
28591,Italian
28592,Italian
28593,Italian
28594,Italian
28595,Italian
28596,Italian
28597,Italian
28598,Italian
28599,Italian
28600,Latin
28601,Italian
28602,Latin
28603,Italian
28604,Italian
28605,Latin
28606,Latin
28607,Latin
28608,Latin
28609,Latin
28610,Latin
28611,Latin
28612,Italian
28613,Italian
28614,Italian
28615,Italian
28616,Italian
28617,Italian
28618,Italian
28619,Italian
28620,Italian
28621,Italian
28622,Latin
28623,Italian
28624,French
28625,French
28626,French
28627,French
28628,French
28629,Latin
28630,Latin
28631,Latin
28632,Latin
28633,Latin
28634,Latin
28635,Latin
28636,Latin
28637,Latin
28639,Latin
28640,Latin
28693,French
28694,French
28695,French
28696,Latin
28697,Latin
28698,Latin
28699,Latin
28701,Latin
28702,French
28703,French
28704,French
28705,French
28706,French
28707,French
28708,French
28709,French
28710,Latin
28711,French
28712,French
28714,French
28716,French
28717,French
28718,French
28719,French
28720,French
28721,Latin
28722,Latin
28723,Latin
28724,Latin
28725,Latin
28728,Latin
28730,Latin
28731,Latin
28732,Latin
28733,Latin
28734,Latin
28773,Spanish
28774,Spanish
28775,Italian
28776,Spanish
28777,Spanish
28778,Spanish
28779,Spanish
28780,Spanish
28781,Spanish
28782,Spanish
28783,Italian
28784,French
28785,French
28786,French
28787,Spanish
28788,Spanish
28789,Spanish
28790,Spanish
28791,Spanish
28792,Italian
28793,Spanish
28794,Spanish
28795,Spanish
28796,Spanish
28797,Spanish
28798,Spanish
28799,Spanish
28800,Spanish
28801,Spanish
28802,Spanish
28803,Spanish
28804,Latin
28805,Italian
28806,Spanish
28807,French
28808,Spanish
28809,Spanish
28810,Latin
28811,Latin
28812,Spanish
28813,Spanish
28814,Spanish
28815,Latin
28816,Spanish
28817,Italian
28818,Spanish
28819,Spanish
28820,Spanish
28821,Spanish
28822,Spanish
28823,Latin
28824,French
28825,Spanish
28826,Spanish
28827,textless
28828,Latin
28829,Latin
28830,textless
28831,Latin
28832,Latin
28833,Latin
28834,Latin
28835,Latin
28836,Latin
28837,English
28838,Greek
28839,French
28840,French
28841,French
28842,French
28843,French
28844,French
28845,French
28846,French
28847,French
28848,French
28849,French
28850,French
28851,French
28852,French
28853,French
28854,French
28855,French
28856,French
28857,French
28858,French
28859,French
28860,French
28861,French
28862,French
28863,French
28864,French
28865,French
28866,French
28867,French
28868,French
28869,textless
28870,textless
28871,textless
28872,textless
28873,textless
28874,textless
28875,textless
28876,textless
28877,textless
28878,textless
28879,textless
28880,textless
28881,French
28882,French
28883,French
28884,French
28885,French
28886,French
28887,French
28888,French
28889,French
28890,French
28891,French
28892,French
28893,Latin
28894,Latin
28895,Latin
28896,French
28897,French
28898,French
28899,French
28900,French
28901,Latin
28902,French
28903,Latin
28904,French
28905,French
28906,Latin
28907,French
28908,French
28909,French
28910,French
28911,French
28912,French
28913,French
28914,French
28915,French
28916,French
28917,French
28918,French
28919,French
28920,French
28921,French
28922,French
28923,French
28924,French
28925,French
28926,French
28927,French
28928,French
28929,French
28930,English
28931,French
28932,French
28933,French
28934,French
28935,French
28936,French
28937,French
28938,French
28939,French
28941,French
28942,French
28943,French
28944,French
28945,French
28946,French
28947,French
28948,French
28949,French
28950,French
28951,French
28952,French
28954,French
28955,French
28956,French
28957,Latin
28958,French
28959,French
28960,Latin
28961,Latin
28962,Latin
28963,Latin
28964,Latin
28966,Latin
28968,Latin
28969,Latin
28970,Latin
28971,Latin
28972,Latin
28973,Latin
28974,Latin
28975,Latin
28976,Latin
28977,Latin
28978,Latin
28979,Latin
28993,Latin
28994,Latin
28996,Latin
28997,Latin
28999,Latin
29000,Latin
29003,Latin
29004,Latin
29008,Latin
29011,Latin
29018,Latin
29019,Latin
29020,Latin
29029,Latin
29030,Latin
29031,Latin
29033,Latin
29035,Latin
29037,Latin
29039,Latin
29040,Latin
29041,Latin
29042,Latin
29043,Latin
29044,Latin
29046,Latin
29048,Latin
29049,Latin
29051,Latin
29052,Latin
29054,Latin
29055,Latin
29056,Latin
29057,Latin
29058,Latin
29059,Latin
29060,Latin
29062,Latin
29063,Latin
29064,Latin
29065,Latin
29066,Latin
29067,Latin
29068,Latin
29069,Latin
29070,Latin
29071,Latin
29072,Latin
29073,Latin
29074,Latin
29075,Latin
29076,Latin
29077,Latin
29078,Latin
29079,Latin
29080,Latin
29081,Latin
29082,Latin
29083,Latin
29084,Latin
29085,Latin
29086,Latin
29087,Latin
29088,French
29089,Latin
29090,French
29091,French
29092,Latin
29093,Latin
29094,Italian
29095,Latin
29096,Latin
29097,Latin
29098,Latin
29099,Latin
29100,Latin
29101,Latin
29102,Latin
29103,Latin
29104,Latin
29105,Latin
29106,Latin
29107,Latin
29108,Latin
29109,Latin
29110,Latin
29111,Latin
29112,Latin
29113,Latin
29114,Latin
29115,Latin
29116,Latin
29117,Latin
29118,Latin
29121,Latin
29122,Latin
29123,Latin
29124,Latin
29125,Latin
29126,Latin
29127,Latin
29128,Latin
29130,Latin
29131,Latin
29132,Latin
29133,Latin
29134,Latin
29135,Latin
29136,Latin
29137,Latin
29138,Latin
29141,Latin
29142,Latin
29143,Latin
29144,Latin
29145,Latin
29146,Latin
29147,Latin
29148,Latin
29151,Latin
29152,Latin
29154,Latin
29155,Latin
29156,Latin
29157,Latin
29158,Latin
29159,Latin
29160,Latin
29161,Latin
29162,Latin
29163,Latin
29164,Latin
29165,Latin
29166,Latin
29167,Latin
29168,Latin
29169,Latin
29170,Latin
29175,Latin
